dataset,horizon,horizon_minutes,outer_fold,model_seed,model,level,status,reason,role_bank_hash,data_hash,fit_n,calibration_n,test_n,original_test_groups,tuning_fits,final_fits,fit_count_scope,preserved_path,membership_version,original_status
pleia_energy,1,10.0,1,44,seasonal_naive,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,44,seasonal_naive,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,persistence,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,persistence,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,xgboost,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,xgboost,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,attention_lstm,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,attention_lstm,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,seasonal_naive,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,45,seasonal_naive,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,persistence,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,persistence,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,xgboost,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,xgboost,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,attention_lstm,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,attention_lstm,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,seasonal_naive,0.9,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,1,46,seasonal_naive,0.95,required_new,generic matched entrypoint required,6555410ca489cfd7a7bd498b3bf6b961842306f1eb188501314e4cd048c126ae,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,persistence,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,persistence,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,xgboost,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,xgboost,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,attention_lstm,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,attention_lstm,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,seasonal_naive,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,42,seasonal_naive,0.95,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,persistence,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,persistence,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,xgboost,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,xgboost,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,attention_lstm,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,attention_lstm,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,seasonal_naive,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,43,seasonal_naive,0.95,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,persistence,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,persistence,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,xgboost,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,xgboost,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,attention_lstm,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,attention_lstm,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_energy_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,seasonal_naive,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,44,seasonal_naive,0.95,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,persistence,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,persistence,0.95,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,xgboost,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,xgboost,0.95,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,attention_lstm,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,attention_lstm,0.95,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia_energy,1,10.0,2,45,seasonal_naive,0.9,required_new,generic matched entrypoint required,8892aaa62fd2dbf5f922cc593f23e7df743bbe64a25d183d1c972c5f3f0a731a,8bfbf2d874682c3d69016a5b2b5cd9586d83211bbc7d08f2d1563f696869362b,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
