phase,dataset,horizon,outer_fold,scheme,role,group_id,n,origin_min,origin_max,target_min,target_max,membership_sha256
before,rico,5,0,whole_run_group_blocked,inner_train,P1S8,221,2023-07-27 19:15:00,2023-07-27 22:55:00,2023-07-27 19:20:00,2023-07-27 23:00:00,3c9e856b7d7fd6010ec09bcd2e70514b6f589eb2d22a556d902bb6821ac820ba
before,rico,5,0,whole_run_group_blocked,inner_train,P1S9,221,2023-07-27 23:15:00,2023-07-28 02:55:00,2023-07-27 23:20:00,2023-07-28 03:00:00,cf7e42f71ed788d193144c47441dc7bd21ca62d51fdcdb19183696aea28f922d
before,rico,5,0,whole_run_group_blocked,inner_train,P1S10,221,2023-07-28 03:15:00,2023-07-28 06:55:00,2023-07-28 03:20:00,2023-07-28 07:00:00,e9d80a2c94d4cde040ca651c1e4b9f4d0a70b6f5eb9e300a0ad98068373b9a18
before,rico,5,0,whole_run_group_blocked,inner_train,P1S11,221,2023-07-28 07:15:00,2023-07-28 10:55:00,2023-07-28 07:20:00,2023-07-28 11:00:00,fbf42fb23213e0ccfad72efda4219728bbab6bfcc69964549f9976b92feddb67
before,rico,5,0,whole_run_group_blocked,inner_train,P1S12,221,2023-07-28 11:15:00,2023-07-28 14:55:00,2023-07-28 11:20:00,2023-07-28 15:00:00,949b9b109f5f6ca11e7eb43b7efb26470406e3e715de5a1e2133ecccb61d2e09
before,rico,5,0,whole_run_group_blocked,inner_train,P1S13,221,2023-07-28 15:15:00,2023-07-28 18:55:00,2023-07-28 15:20:00,2023-07-28 19:00:00,258839993a194e7e290e64d1aae176d1c98f913ebd5ba5582c3079e87efd76ef
before,rico,5,0,whole_run_group_blocked,inner_train,P1S14,221,2023-07-28 19:15:00,2023-07-28 22:55:00,2023-07-28 19:20:00,2023-07-28 23:00:00,805e74140096ed40087093eee7a6095ede5f7290097446e897dd5959c43f1cee
before,rico,5,0,whole_run_group_blocked,inner_train,P1S15,221,2023-07-28 23:15:00,2023-07-29 02:55:00,2023-07-28 23:20:00,2023-07-29 03:00:00,151235177a304b822bcfea253b26ecd30cf26acb15dacb8fda0d3845b0f0a6ce
before,rico,5,0,whole_run_group_blocked,inner_train,P1S16,221,2023-07-29 03:15:00,2023-07-29 06:55:00,2023-07-29 03:20:00,2023-07-29 07:00:00,ff4e2e27230de68e9b05d9c681fcdfa309d3468b3850b032091a33e629616a9c
before,rico,5,0,whole_run_group_blocked,inner_train,P1S17,221,2023-07-29 07:15:00,2023-07-29 10:55:00,2023-07-29 07:20:00,2023-07-29 11:00:00,42c1e047dbc4f3270860ac6772bc659ab5df2550c27521289a4e993cd59859cc
before,rico,5,0,whole_run_group_blocked,inner_train,P1S20,221,2023-07-29 19:15:00,2023-07-29 22:55:00,2023-07-29 19:20:00,2023-07-29 23:00:00,a6cc6831a9dfae2f3ee588c1cbba3b166d3b00fc59ae4f2d6c688df510ae9178
before,rico,5,0,whole_run_group_blocked,inner_train,P1S21,221,2023-07-29 23:15:00,2023-07-30 02:55:00,2023-07-29 23:20:00,2023-07-30 03:00:00,b28800b38965ab1e5ac2544ece9eb42cf190e1ba4e76e790380455274d29b657
before,rico,5,0,whole_run_group_blocked,inner_train,P1S22,221,2023-07-30 03:15:00,2023-07-30 06:55:00,2023-07-30 03:20:00,2023-07-30 07:00:00,d03c510eb58991a2424e1b29e85da558494cdacc77a4d15c238fc93f8740de0f
before,rico,5,0,whole_run_group_blocked,inner_train,P1S23,221,2023-07-30 07:15:00,2023-07-30 10:55:00,2023-07-30 07:20:00,2023-07-30 11:00:00,a53f8ebde793befecf34188453a777a7d957fdfe2f84f0233a97b8735b3598cf
before,rico,5,0,whole_run_group_blocked,inner_train,P1S26,221,2023-07-30 19:15:00,2023-07-30 22:55:00,2023-07-30 19:20:00,2023-07-30 23:00:00,522f92ac06c74f66066a4040b50633a964efc157434bbb18f9109e9b4e3eab65
before,rico,5,0,whole_run_group_blocked,inner_train,P1S27,221,2023-07-30 23:15:00,2023-07-31 02:55:00,2023-07-30 23:20:00,2023-07-31 03:00:00,e5a87b80ce227368e188baf1e890beb79d376da227288fe949574a05b0c67685
before,rico,5,0,whole_run_group_blocked,inner_train,P1S28,221,2023-07-31 03:15:00,2023-07-31 06:55:00,2023-07-31 03:20:00,2023-07-31 07:00:00,d468a1f185597d1c08d028a933f608d751b086135081629ca3a3b93ff0a52c5e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S29,221,2023-07-31 07:15:00,2023-07-31 10:55:00,2023-07-31 07:20:00,2023-07-31 11:00:00,4a6a2e07851eca707e8c6f762e060f47dd49ae908a5b8f9b05370a01a3a0526e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S31,221,2023-07-31 15:15:00,2023-07-31 18:55:00,2023-07-31 15:20:00,2023-07-31 19:00:00,8d2218350190d541c18d22aa8dbfd96d91564b73ac04af607768688b3464f708
before,rico,5,0,whole_run_group_blocked,inner_train,P1S32,221,2023-07-31 19:15:00,2023-07-31 22:55:00,2023-07-31 19:20:00,2023-07-31 23:00:00,82c32ab0bf4e58d0ab5939f3691263fe5018aac1781a798c2636b1eddf4a1281
before,rico,5,0,whole_run_group_blocked,inner_train,P1S33,221,2023-07-31 23:15:00,2023-08-01 02:55:00,2023-07-31 23:20:00,2023-08-01 03:00:00,98c804787c744250f3a96664a30ca1c86b52920ea34f4264b82487489f1c1d62
before,rico,5,0,whole_run_group_blocked,inner_train,P1S34,221,2023-08-01 03:15:00,2023-08-01 06:55:00,2023-08-01 03:20:00,2023-08-01 07:00:00,7d51e7e9b800ce297422fa40fe884e215243c744f5bc854bbb0fe62328d51fa3
before,rico,5,0,whole_run_group_blocked,inner_train,P1S37,221,2023-08-01 15:15:00,2023-08-01 18:55:00,2023-08-01 15:20:00,2023-08-01 19:00:00,685d981734c85081d8f3c37dd848268eeed0420dca9c1d0103079d9fe914d38d
before,rico,5,0,whole_run_group_blocked,inner_train,P1S38,221,2023-08-01 19:15:00,2023-08-01 22:55:00,2023-08-01 19:20:00,2023-08-01 23:00:00,c3eb4866299b5ab5e9a3754e931dc3528f1342a9c5041c3bcbbd666ce49e1b63
before,rico,5,0,whole_run_group_blocked,inner_train,P1S39,221,2023-08-01 23:15:00,2023-08-02 02:55:00,2023-08-01 23:20:00,2023-08-02 03:00:00,656afc912e433454e463c867a8bc4955f7a69bad7cda84cd37c51cdd4f83fd79
before,rico,5,0,whole_run_group_blocked,inner_train,P1S40,221,2023-08-02 03:15:00,2023-08-02 06:55:00,2023-08-02 03:20:00,2023-08-02 07:00:00,4432dba8054e6475d4cd85dcc64b8ad13d24d8cfc8f264cf71fdb9065bd78f43
before,rico,5,0,whole_run_group_blocked,inner_train,P1S41,221,2023-08-02 07:15:00,2023-08-02 10:55:00,2023-08-02 07:20:00,2023-08-02 11:00:00,0130a204c98bf81654d6b0d88fb16e1d8c93c4392938cf99686e3588555321fe
before,rico,5,0,whole_run_group_blocked,inner_train,P1S42,221,2023-08-02 11:15:00,2023-08-02 14:55:00,2023-08-02 11:20:00,2023-08-02 15:00:00,bc5bc1aa1783dfe37f482768bbcccad6b13d977b6e7e913e2c2d6469a250feb1
before,rico,5,0,whole_run_group_blocked,inner_train,P1S43,221,2023-08-02 15:15:00,2023-08-02 18:55:00,2023-08-02 15:20:00,2023-08-02 19:00:00,fc93841736c19a46a7a728957e8812dea6e2b7affe099e546f389c0b29822b57
before,rico,5,0,whole_run_group_blocked,inner_train,P1S44,221,2023-08-02 19:15:00,2023-08-02 22:55:00,2023-08-02 19:20:00,2023-08-02 23:00:00,892cff1c8ab0fb82bb1c5b2e234ba1d3f965494a433d47d592b4ccdcd40c1c9a
before,rico,5,0,whole_run_group_blocked,inner_train,P1S45,221,2023-08-02 23:15:00,2023-08-03 02:55:00,2023-08-02 23:20:00,2023-08-03 03:00:00,80fe846f874cfba032f11f8ca233e204a4384460c302a8495c96af8abb7c4eef
before,rico,5,0,whole_run_group_blocked,inner_train,P1S46,221,2023-08-03 03:15:00,2023-08-03 06:55:00,2023-08-03 03:20:00,2023-08-03 07:00:00,245c303ff4c19700616393c119ab4a1d90dd3c259d4faa16c511bbf5ce93ba2c
before,rico,5,0,whole_run_group_blocked,inner_train,P1S47,221,2023-08-03 07:15:00,2023-08-03 10:55:00,2023-08-03 07:20:00,2023-08-03 11:00:00,ac6a92e79e9792438923c4977e0fe656f838362108abdf61a21a4896bef681fc
before,rico,5,0,whole_run_group_blocked,inner_train,P1S49,221,2023-08-03 15:15:00,2023-08-03 18:55:00,2023-08-03 15:20:00,2023-08-03 19:00:00,a26aea946a673151f249442d6348fd5caecf9f8961d3be0f3902cbbc4fcb0fe2
before,rico,5,0,whole_run_group_blocked,inner_train,P1S50,221,2023-08-03 19:15:00,2023-08-03 22:55:00,2023-08-03 19:20:00,2023-08-03 23:00:00,20860b8a972af40475a258fa20e5f9776f4777389ef8689505a8cee9e93d3208
before,rico,5,0,whole_run_group_blocked,inner_train,P1S51,221,2023-08-03 23:15:00,2023-08-04 02:55:00,2023-08-03 23:20:00,2023-08-04 03:00:00,9a30f290b667987175f0aad68bc7a446f00d2d88bacf72424a8f60ebb430026d
before,rico,5,0,whole_run_group_blocked,inner_train,P1S52,221,2023-08-04 03:15:00,2023-08-04 06:55:00,2023-08-04 03:20:00,2023-08-04 07:00:00,c19e24b7910b2a06758f162eb94630082d47c63725b2f388b1a890994710e69e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S53,221,2023-08-04 07:15:00,2023-08-04 10:55:00,2023-08-04 07:20:00,2023-08-04 11:00:00,978f1c29b3959f899db563388af0584379ed3bb3119de14dde6848ee34ac7073
before,rico,5,0,whole_run_group_blocked,inner_train,P1S55,221,2023-08-04 15:15:00,2023-08-04 18:55:00,2023-08-04 15:20:00,2023-08-04 19:00:00,4b3b2c1473dc34fe83fb96e99b8ce434f689fc295725f43140dfbdeeecb67328
before,rico,5,0,whole_run_group_blocked,inner_train,P1S56,221,2023-08-04 19:15:00,2023-08-04 22:55:00,2023-08-04 19:20:00,2023-08-04 23:00:00,9962db0617d0efe01d74235bbb5c2f21262b6aa3bb368b69956260fa4f5b8473
before,rico,5,0,whole_run_group_blocked,inner_train,P1S57,221,2023-08-04 23:15:00,2023-08-05 02:55:00,2023-08-04 23:20:00,2023-08-05 03:00:00,e0b7156622f0755be6312ff8dc6e0bcd5a79549e786d57dff628d3c959440802
before,rico,5,0,whole_run_group_blocked,inner_train,P1S58,221,2023-08-05 03:15:00,2023-08-05 06:55:00,2023-08-05 03:20:00,2023-08-05 07:00:00,6442db868c86cf578dc18eeb704a0378e1de3ad788b9000946259cfe0c1d4a0c
before,rico,5,0,whole_run_group_blocked,inner_train,P1S59,221,2023-08-05 07:15:00,2023-08-05 10:55:00,2023-08-05 07:20:00,2023-08-05 11:00:00,f82495f30e869fa1237de862f78c29dac041f7cc87c15613fd4aa58ffbc9cb8a
before,rico,5,0,whole_run_group_blocked,inner_train,P1S60,221,2023-08-05 11:15:00,2023-08-05 14:55:00,2023-08-05 11:20:00,2023-08-05 15:00:00,a27de5ba7728f10bdcac960a053eecf576947d115e4b99490aa3ed548006bd1e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S61,221,2023-08-05 15:15:00,2023-08-05 18:55:00,2023-08-05 15:20:00,2023-08-05 19:00:00,b153c3382a1e490357a8a294d8ca17ed832c62ec45141cc7f0a63c356e270681
before,rico,5,0,whole_run_group_blocked,inner_train,P1S62,221,2023-08-05 19:15:00,2023-08-05 22:55:00,2023-08-05 19:20:00,2023-08-05 23:00:00,6d8bd7a5b8b941bbabaaafe40131c9598867f6de92cb18451f485954f47408c8
before,rico,5,0,whole_run_group_blocked,inner_train,P1S63,221,2023-08-05 23:15:00,2023-08-06 02:55:00,2023-08-05 23:20:00,2023-08-06 03:00:00,a9b22abc3a9701ea472c621a392a9820fe5634d80f202bd22faa2d4e75992236
before,rico,5,0,whole_run_group_blocked,inner_train,P1S64,221,2023-08-06 03:15:00,2023-08-06 06:55:00,2023-08-06 03:20:00,2023-08-06 07:00:00,14067c82be4de00ee10615c0a22f2fa9a0abdbe612eb0a9725c35d0e7ba1664e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S65,221,2023-08-06 07:15:00,2023-08-06 10:55:00,2023-08-06 07:20:00,2023-08-06 11:00:00,00f5cf7367d6e9a78b19b3c0cac86994179eb9cf0f4d0bbd642b950401f057fc
before,rico,5,0,whole_run_group_blocked,inner_train,P1S67,221,2023-08-06 15:15:00,2023-08-06 18:55:00,2023-08-06 15:20:00,2023-08-06 19:00:00,ab00e295430a63e724555acf6907e30f3e3359f2497b98123cdc59f233af8914
before,rico,5,0,whole_run_group_blocked,inner_train,P1S68,221,2023-08-06 19:15:00,2023-08-06 22:55:00,2023-08-06 19:20:00,2023-08-06 23:00:00,2d22db81a596a601fcf8a14353008ddee3b87d07729a635b3a4a6d2f736505c6
before,rico,5,0,whole_run_group_blocked,inner_train,P1S69,221,2023-08-06 23:15:00,2023-08-07 02:55:00,2023-08-06 23:20:00,2023-08-07 03:00:00,35ed34d601929e40c158caacc7a0acce54cad2cd185071a14b031b3dd04488e6
before,rico,5,0,whole_run_group_blocked,inner_train,P1S70,221,2023-08-07 03:15:00,2023-08-07 06:55:00,2023-08-07 03:20:00,2023-08-07 07:00:00,6d3b8d96aae7123febd10c8f14d47b3199be1a7be5f1f25803bca2ef2ef9c350
before,rico,5,0,whole_run_group_blocked,inner_train,P1S72,221,2023-08-07 11:15:00,2023-08-07 14:55:00,2023-08-07 11:20:00,2023-08-07 15:00:00,a6cb35ccbd97a3930d5bc68ac2a6b5ee9b8057f49cf0941bb94be445730f033c
before,rico,5,0,whole_run_group_blocked,inner_train,P1S73,221,2023-08-07 15:15:00,2023-08-07 18:55:00,2023-08-07 15:20:00,2023-08-07 19:00:00,a0f68b7aa9f9f2336e4f42610c6d885ea7f8cf2ee7f1b3251782b454ab05b962
before,rico,5,0,whole_run_group_blocked,inner_train,P1S74,221,2023-08-07 19:15:00,2023-08-07 22:55:00,2023-08-07 19:20:00,2023-08-07 23:00:00,9d7074a4f2c518822745faa944c2c003ace65c04a8703e62166c0165bde36079
before,rico,5,0,whole_run_group_blocked,inner_train,P1S75,221,2023-08-07 23:15:00,2023-08-08 02:55:00,2023-08-07 23:20:00,2023-08-08 03:00:00,c05310d4d431b0d323fa3094b3880614fb8dd1f20ca6997987dc6a46b93f6a25
before,rico,5,0,whole_run_group_blocked,inner_train,P1S76,221,2023-08-08 03:15:00,2023-08-08 06:55:00,2023-08-08 03:20:00,2023-08-08 07:00:00,4673a08227c81727c5960c8ce7f3bb31ee55a4a55792b81fc65703ac5b652519
before,rico,5,0,whole_run_group_blocked,inner_train,P1S77,221,2023-08-08 07:15:00,2023-08-08 10:55:00,2023-08-08 07:20:00,2023-08-08 11:00:00,929f8d2273620f75fbc94614c8a716e1f698127f15bb1f61cff78fb994ae2b4a
before,rico,5,0,whole_run_group_blocked,inner_train,P1S78,221,2023-08-08 11:15:00,2023-08-08 14:55:00,2023-08-08 11:20:00,2023-08-08 15:00:00,517bdb5bf867ab0af98df3bfed204d4ba53b871dfb1f3d7f13ab810119e66102
before,rico,5,0,whole_run_group_blocked,inner_train,P1S79,221,2023-08-08 15:15:00,2023-08-08 18:55:00,2023-08-08 15:20:00,2023-08-08 19:00:00,fb6ddaaf23753b63660b38a96f3a93adbdf5b193a2f3aa2450d7b6aa2328cc0f
before,rico,5,0,whole_run_group_blocked,inner_train,P1S80,221,2023-08-08 19:15:00,2023-08-08 22:55:00,2023-08-08 19:20:00,2023-08-08 23:00:00,dfe6c97fd2e6719d32b93b4ae49508550cb7afb9431908c9a9e40455ddd2ba4f
before,rico,5,0,whole_run_group_blocked,inner_train,P1S81,221,2023-08-08 23:15:00,2023-08-09 02:55:00,2023-08-08 23:20:00,2023-08-09 03:00:00,b8654f7a82bb5f4dc56355a3e4c07f9101a19bd9138030b9ea5d0c99b9406a62
before,rico,5,0,whole_run_group_blocked,inner_train,P1S82,221,2023-08-09 03:15:00,2023-08-09 06:55:00,2023-08-09 03:20:00,2023-08-09 07:00:00,7c136b788d5e4aea3f005a4f9515d1f3b51728509badec89a565003df0e7da35
before,rico,5,0,whole_run_group_blocked,inner_train,P1S83,221,2023-08-09 07:15:00,2023-08-09 10:55:00,2023-08-09 07:20:00,2023-08-09 11:00:00,8184872403ea0130a6cdb7267f008bed5afb83ee5e6874835ab2468f17b24b9f
before,rico,5,0,whole_run_group_blocked,inner_train,P1S85,221,2023-08-09 15:15:00,2023-08-09 18:55:00,2023-08-09 15:20:00,2023-08-09 19:00:00,cab02546ad045a904edd43a85de4a3133f0b7115a0d6ae0a583dbff352de5e3e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S86,221,2023-08-09 19:15:00,2023-08-09 22:55:00,2023-08-09 19:20:00,2023-08-09 23:00:00,8b9fb7373a77309cb138f77879e192bd4a1a581a764f0d823c5f72cb1d3ed6b7
before,rico,5,0,whole_run_group_blocked,inner_train,P1S87,221,2023-08-09 23:15:00,2023-08-10 02:55:00,2023-08-09 23:20:00,2023-08-10 03:00:00,c3f518f95ad3f81bb1391e997d54ac310768b6f896167fc4cfcaec812c2fc4cd
before,rico,5,0,whole_run_group_blocked,inner_train,P1S89,221,2023-08-10 07:15:00,2023-08-10 10:55:00,2023-08-10 07:20:00,2023-08-10 11:00:00,4178f3e4a146194ee4eff80a149cca7ae8f3972ac30c769a2716c7c06bfb202e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S91,221,2023-08-10 15:15:00,2023-08-10 18:55:00,2023-08-10 15:20:00,2023-08-10 19:00:00,d086590a3e44508767264a13ee009fa525b07a2a5cc17d12fe72dd356f66719e
before,rico,5,0,whole_run_group_blocked,inner_train,P1S92,221,2023-08-10 19:15:00,2023-08-10 22:55:00,2023-08-10 19:20:00,2023-08-10 23:00:00,97d3d5965e721f5969ee90cf7775af8cc1a3cefeb271e67ba9ae1f9769d7af6f
before,rico,5,0,whole_run_group_blocked,inner_train,P1S93,221,2023-08-10 23:15:00,2023-08-11 02:55:00,2023-08-10 23:20:00,2023-08-11 03:00:00,a4437480f52be4055c25f881952ba572eb7e54be08f4cea0f5adecfad6c295fb
before,rico,5,0,whole_run_group_blocked,inner_train,P1S94,221,2023-08-11 03:15:00,2023-08-11 06:55:00,2023-08-11 03:20:00,2023-08-11 07:00:00,5c25ee294c7a44b20d3809525f22a767d7a23603b2823ca4c71cc1e6deddc62f
before,rico,5,0,whole_run_group_blocked,inner_train,P1S95,221,2023-08-11 07:15:00,2023-08-11 10:55:00,2023-08-11 07:20:00,2023-08-11 11:00:00,5c5a88a6f47f424c37238845dd3e1c5d3a9f05831aa3094fc43f389ecde721d9
before,rico,5,0,whole_run_group_blocked,inner_train,P1S96,221,2023-08-11 11:15:00,2023-08-11 14:55:00,2023-08-11 11:20:00,2023-08-11 15:00:00,ff69cdb7e58fb108bd198b3f4c95d2c132b446c6a581dfc91268521993923896
before,rico,5,0,whole_run_group_blocked,inner_train,P1S98,221,2023-08-11 19:15:00,2023-08-11 22:55:00,2023-08-11 19:20:00,2023-08-11 23:00:00,09d4dbc042cc37ec27cbe5c99999e5e44a15dcf7a5e05d2e07b98eafa140d5b7
before,rico,5,0,whole_run_group_blocked,inner_train,P1S99,221,2023-08-11 23:15:00,2023-08-12 02:55:00,2023-08-11 23:20:00,2023-08-12 03:00:00,207cfde9744bd6c52ae38e3cbc1a35c59e5158f6a0a22cd5ad771cac0a240f10
before,rico,5,0,whole_run_group_blocked,inner_train,P1S101,221,2023-08-12 07:15:00,2023-08-12 10:55:00,2023-08-12 07:20:00,2023-08-12 11:00:00,369b0d71e3094415376f3767cd424c33a5f477bfd192a4d207e806214df32eb2
before,rico,5,0,whole_run_group_blocked,inner_train,P3S0,221,2024-01-22 13:44:00,2024-01-22 17:24:00,2024-01-22 13:49:00,2024-01-22 17:29:00,63592cd9e9d7e78c2f19df5e974bcc3b09ca76f5ff9ad5d983fdfe015b1dc5bc
before,rico,5,0,whole_run_group_blocked,inner_train,P3S1,221,2024-01-23 05:44:00,2024-01-23 09:24:00,2024-01-23 05:49:00,2024-01-23 09:29:00,80f9758e43238c8d81aab61735a8852631748c5202738e4c8872f4a23cc54ac1
before,rico,5,0,whole_run_group_blocked,inner_train,P3S2,221,2024-01-23 21:44:00,2024-01-24 01:24:00,2024-01-23 21:49:00,2024-01-24 01:29:00,4d4d16f2cb19a7528c2e6d1ff714ea9f269c81338055ad3222f411b17954f76a
before,rico,5,0,whole_run_group_blocked,inner_train,P3S3,221,2024-01-24 13:44:00,2024-01-24 17:24:00,2024-01-24 13:49:00,2024-01-24 17:29:00,fa1bc0d3dd3a93bf903b4563683066f80b7384d880c1c7f3da8f8a5e437ce46d
before,rico,5,0,whole_run_group_blocked,inner_train,P3S4,221,2024-01-25 05:44:00,2024-01-25 09:24:00,2024-01-25 05:49:00,2024-01-25 09:29:00,7806bd4ec806d2ca4330b497baf58bbf49e47bd8881cb1902187c5a857cb5a8a
before,rico,5,0,whole_run_group_blocked,inner_train,P3S5,221,2024-01-25 21:44:00,2024-01-26 01:24:00,2024-01-25 21:49:00,2024-01-26 01:29:00,9514fc239697292b45f707cd6d8e58857f35c7e0443d0edee3c73b0ac044f684
before,rico,5,0,whole_run_group_blocked,inner_train,P4S0,221,2024-01-29 15:15:00,2024-01-29 18:55:00,2024-01-29 15:20:00,2024-01-29 19:00:00,85ec3756775866b222d02e98d64a6fd492654735d206462311bd99df72bb97a0
before,rico,5,0,whole_run_group_blocked,inner_train,P4S1,221,2024-01-29 19:15:00,2024-01-29 22:55:00,2024-01-29 19:20:00,2024-01-29 23:00:00,73a1a480c110be0cb9debda13bfea4bcbd094650c1461ac4c66478f6107c762d
before,rico,5,0,whole_run_group_blocked,inner_train,P4S2,221,2024-01-29 23:15:00,2024-01-30 02:55:00,2024-01-29 23:20:00,2024-01-30 03:00:00,18bb9a5a412c71b2afc10c3ebaa3fc724ff6509e6829741cf8ba985ce6b62d8f
before,rico,5,0,whole_run_group_blocked,inner_train,P4S3,221,2024-01-30 03:15:00,2024-01-30 06:55:00,2024-01-30 03:20:00,2024-01-30 07:00:00,88affcc30975593b60ff21265450c383b69c2d76e6e06417b5455c238d155172
before,rico,5,0,whole_run_group_blocked,inner_train,P4S5,221,2024-01-30 11:15:00,2024-01-30 14:55:00,2024-01-30 11:20:00,2024-01-30 15:00:00,ec1045ec0ecd73f25c59ffaa8c83c5c4ae8a4b36f6f8023283c48bd1bcd68870
before,rico,5,0,whole_run_group_blocked,inner_train,P4S6,221,2024-01-30 15:15:00,2024-01-30 18:55:00,2024-01-30 15:20:00,2024-01-30 19:00:00,f3eea1dd359e005d7f38738591ab0384ed209adc110fd560861cb58979901c82
before,rico,5,0,whole_run_group_blocked,inner_train,P4S7,221,2024-01-30 19:15:00,2024-01-30 22:55:00,2024-01-30 19:20:00,2024-01-30 23:00:00,f2af19f7df65d00ad4d01c22f078964583c9c6ca017a3d3dd2a6954c39cfade0
before,rico,5,0,whole_run_group_blocked,inner_train,P4S8,221,2024-01-30 23:15:00,2024-01-31 02:55:00,2024-01-30 23:20:00,2024-01-31 03:00:00,186e4fd88cae2c6ef257fb689c922e05233946e34c8c7bc954e51c9aaaa776d8
before,rico,5,0,whole_run_group_blocked,inner_train,P4S9,221,2024-01-31 03:15:00,2024-01-31 06:55:00,2024-01-31 03:20:00,2024-01-31 07:00:00,210164ec54b29da640c66740b683fcdfa82c14608a8810ab96d32955c3d9774a
before,rico,5,0,whole_run_group_blocked,inner_train,P4S10,221,2024-01-31 07:15:00,2024-01-31 10:55:00,2024-01-31 07:20:00,2024-01-31 11:00:00,78bb47a8b32274c8acbfc049eb458ca71d9936f7cdf9060b91e61096acd07e91
before,rico,5,0,whole_run_group_blocked,inner_train,P4S11,221,2024-01-31 11:15:00,2024-01-31 14:55:00,2024-01-31 11:20:00,2024-01-31 15:00:00,c2e8dbe63538afc49e711ac380037340fd51717338840613fbfb5b5146cb41d9
before,rico,5,0,whole_run_group_blocked,inner_train,P4S12,221,2024-01-31 15:15:00,2024-01-31 18:55:00,2024-01-31 15:20:00,2024-01-31 19:00:00,0643482f928db4ca2c5158c474ac95581d3441c065e123625c451675e279af09
before,rico,5,0,whole_run_group_blocked,inner_train,P4S13,221,2024-01-31 19:15:00,2024-01-31 22:55:00,2024-01-31 19:20:00,2024-01-31 23:00:00,0ef9e97a3ae40608196d9e078b944acdc05c15d5e5d4918f345f017a7f17b13c
before,rico,5,0,whole_run_group_blocked,inner_train,P4S14,221,2024-01-31 23:15:00,2024-02-01 02:55:00,2024-01-31 23:20:00,2024-02-01 03:00:00,1a95cc8a0870982387a141827f176608997506368024e79b01dba1a39b29a444
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S15,221,2024-02-01 03:15:00,2024-02-01 06:55:00,2024-02-01 03:20:00,2024-02-01 07:00:00,ae535549698143d1826761b88d47e1ab0f48d355024330edb776bfa594ca016e
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S16,221,2024-02-01 07:15:00,2024-02-01 10:55:00,2024-02-01 07:20:00,2024-02-01 11:00:00,7c8b059c049f23620aa17df583f2199a493d067a3d733e23272c851aa33ad6f6
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S17,221,2024-02-01 11:15:00,2024-02-01 14:55:00,2024-02-01 11:20:00,2024-02-01 15:00:00,106f51c3980fa57d3862a41b6b025ec8b4f45e8afa556f0ed774d4fde180c78f
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S18,221,2024-02-01 15:15:00,2024-02-01 18:55:00,2024-02-01 15:20:00,2024-02-01 19:00:00,eb1d718b32448f33f9073c1d20f4554839be0b5dbccc6778964417b347adda71
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S19,221,2024-02-01 19:15:00,2024-02-01 22:55:00,2024-02-01 19:20:00,2024-02-01 23:00:00,186e66b889cb12ef547e8359398c67b2928f0127e92f033b6b6ff88b2f36abc8
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S20,221,2024-02-01 23:15:00,2024-02-02 02:55:00,2024-02-01 23:20:00,2024-02-02 03:00:00,8bd11a31da87c59f56770635faa731b3f7fafa458578156c7e215b26dee41d7f
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S21,221,2024-02-02 03:15:00,2024-02-02 06:55:00,2024-02-02 03:20:00,2024-02-02 07:00:00,fc22f38c4f724367171d2b921cf4597b2a881b4bb61f49c49de387696dca950f
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S22,221,2024-02-02 07:15:00,2024-02-02 10:55:00,2024-02-02 07:20:00,2024-02-02 11:00:00,0fffb92a34a35bf2e8d124d584834a79b7222adee5818ace312540a31dc3d9a9
before,rico,5,0,whole_run_group_blocked,inner_calib,P4S23,221,2024-02-02 11:15:00,2024-02-02 14:55:00,2024-02-02 11:20:00,2024-02-02 15:00:00,6c6e0797b54c8af575ce2d4c187203d645d3e89d6b64312dacd59cae26191aca
