stage,category,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
context_13889fc844c4dc20beac_v31,context_replay,0.6143009000079473,437153792,438226944,397807616,398909440,1073152,438288384,4166213632,0.05,0.609375
context_13889fc844c4dc20beac_v32,context_replay,0.6580105999892112,437153792,437547008,397807616,398917632,393216,438288384,4189765632,0.05,0.65625
context_13889fc844c4dc20beac_v33,context_replay,0.7014844999939669,437153792,438226944,397807616,398909440,1073152,438288384,4172632064,0.05,0.671875
context_13889fc844c4dc20beac_v34,context_replay,0.5953000000008615,437661696,438943744,398704640,399806464,1282048,439230464,4161409024,0.05,0.59375
context_13889fc844c4dc20beac_v35,context_replay,0.5960486999974819,438095872,438767616,398704640,399818752,671744,439230464,4174606336,0.05,0.59375
context_13889fc844c4dc20beac_v36,context_replay,0.5909835000056773,438095872,438652928,398704640,399810560,557056,439230464,4154249216,0.05,0.578125
context_13889fc844c4dc20beac_v37,context_replay,0.5934619999898132,438095872,438861824,398704640,399818752,765952,439230464,4185206784,0.05,0.59375
context_13889fc844c4dc20beac_v38,context_replay,0.579323400001158,438095872,438755328,398704640,399822848,659456,439230464,4181434368,0.05,0.5625
context_13889fc844c4dc20beac_v39,context_replay,0.5995552999956999,438091776,438599680,398704640,399818752,507904,439304192,4168187904,0.05,0.59375
context_13889fc844c4dc20beac_v4,context_replay,0.0028682000120170414,435421184,435437568,395419648,395452416,16384,436555776,4251697152,0.05,0.0
context_13889fc844c4dc20beac_v40,context_replay,0.6064270999922883,438169600,438693888,398704640,399831040,524288,439304192,4176900096,0.05,0.59375
context_13889fc844c4dc20beac_v41,context_replay,0.7401136000116821,438169600,438657024,398704640,399831040,487424,439304192,4182835200,0.05,0.75
context_13889fc844c4dc20beac_v42,context_replay,0.6176313000032678,438169600,438198272,398704640,398761984,28672,439304192,4179718144,0.05,0.609375
context_13889fc844c4dc20beac_v5,context_replay,0.6102580000006128,435425280,436346880,395685888,397840384,921600,436846592,4241203200,0.05,0.59375
context_13889fc844c4dc20beac_v6,context_replay,0.6089688999927603,435712000,436236288,396738560,397840384,524288,436846592,4243443712,0.05,0.59375
context_13889fc844c4dc20beac_v7,context_replay,0.5871735999971861,435712000,435748864,396738560,396787712,36864,436862976,4239138816,0.05,0.5625
context_13889fc844c4dc20beac_v8,context_replay,0.0028110999992350116,435728384,435744768,396738560,396771328,16384,436862976,4240310272,0.05,0.0
context_13889fc844c4dc20beac_v9,context_replay,0.6370484999933979,435728384,436809728,396738560,397840384,1081344,436871168,4232634368,0.05,0.578125
context_1926b0e919e9f3b3bb9e_v0,context_replay,0.6986830999958329,518983680,519573504,482897920,483999744,589824,520183808,3544039424,0.05,0.671875
context_1926b0e919e9f3b3bb9e_v1,context_replay,0.0025643000117270276,519049216,519065600,482897920,482930688,16384,520183808,3560812544,0.05,0.0
context_1926b0e919e9f3b3bb9e_v10,context_replay,0.002802800008794293,519614464,519630848,483434496,483467264,16384,520749056,3528732672,0.05,0.015625
context_1926b0e919e9f3b3bb9e_v11,context_replay,0.6988153000129387,519614464,520278016,483434496,484548608,663552,520847360,3541995520,0.05,0.671875
context_1926b0e919e9f3b3bb9e_v12,context_replay,0.00213130000338424,519712768,519729152,483434496,483467264,16384,520847360,3584475136,0.05,0.015625
context_1926b0e919e9f3b3bb9e_v13,context_replay,0.7454986999946414,519712768,520802304,483434496,484540416,1089536,520859648,3555758080,0.05,0.71875
context_1926b0e919e9f3b3bb9e_v14,context_replay,0.0027205000078538433,519733248,519749632,483700736,483733504,16384,520859648,3553673216,0.05,0.0
context_1926b0e919e9f3b3bb9e_v15,context_replay,0.6530869999987772,519733248,521052160,483700736,484802560,1318912,521113600,3535474688,0.05,0.640625
context_1926b0e919e9f3b3bb9e_v16,context_replay,0.002774999986286275,519979008,519995392,483700736,483733504,16384,521113600,3536871424,0.05,0.0
context_1926b0e919e9f3b3bb9e_v17,context_replay,0.6688806000020122,519979008,521011200,483700736,484810752,1032192,521179136,3540250624,0.05,0.609375
context_1926b0e919e9f3b3bb9e_v18,context_replay,0.0028912999987369403,520048640,520065024,483966976,483999744,16384,521179136,3538071552,0.05,0.0
context_1926b0e919e9f3b3bb9e_v19,context_replay,0.721997000000556,520048640,520331264,483966976,484016128,282624,521445376,3485540352,0.05,0.703125
context_1926b0e919e9f3b3bb9e_v2,context_replay,0.7234540000063134,519049216,519892992,482897920,483999744,843776,520183808,3545124864,0.05,0.703125
context_1926b0e919e9f3b3bb9e_v20,context_replay,0.003081300004851073,520310784,520310784,483966976,483975168,0,521445376,3522863104,0.05,0.0
context_1926b0e919e9f3b3bb9e_v21,context_replay,0.6686990000016522,520310784,521449472,483966976,485068800,1138688,521510912,3496173568,0.05,0.671875
context_1926b0e919e9f3b3bb9e_v22,context_replay,0.0027283000090392306,520376320,520392704,483966976,483999744,16384,521510912,3503210496,0.05,0.0
context_1926b0e919e9f3b3bb9e_v23,context_replay,0.7316166999953566,520376320,521240576,483966976,485081088,864256,521515008,3499474944,0.05,0.71875
context_1926b0e919e9f3b3bb9e_v24,context_replay,0.002470399995218031,520388608,520404992,484233216,484265984,16384,521515008,3509866496,0.05,0.0
context_1926b0e919e9f3b3bb9e_v25,context_replay,0.6595421999954851,520388608,521478144,484233216,485343232,1089536,521777152,3523448832,0.05,0.609375
context_1926b0e919e9f3b3bb9e_v26,context_replay,0.6960059000120964,520642560,520753152,484233216,484306944,110592,521842688,3524505600,0.05,0.671875
context_1926b0e919e9f3b3bb9e_v27,context_replay,0.7230822999990778,520773632,521437184,484233216,485347328,663552,521908224,3522191360,0.05,0.703125
context_1926b0e919e9f3b3bb9e_v28,context_replay,0.6377914000040619,520773632,521773056,484233216,486383616,999424,521920512,3525091328,0.05,0.578125
context_1926b0e919e9f3b3bb9e_v29,context_replay,0.6415963000035845,520790016,521793536,485548032,486649856,1003520,522186752,3534860288,0.05,0.640625
context_1926b0e919e9f3b3bb9e_v3,context_replay,0.00280909999855794,519053312,519069696,483168256,483201024,16384,520183808,3545661440,0.05,0.0
context_1926b0e919e9f3b3bb9e_v30,context_replay,0.6468781000003219,521052160,521072640,485548032,485597184,20480,522186752,3518578688,0.05,0.65625
context_1926b0e919e9f3b3bb9e_v31,context_replay,0.6724936999962665,521052160,521142272,485548032,485629952,90112,522223616,3518197760,0.05,0.671875
context_1926b0e919e9f3b3bb9e_v32,context_replay,0.6224538999958895,521089024,521109504,485548032,485597184,20480,522223616,3523923968,0.05,0.625
context_1926b0e919e9f3b3bb9e_v33,context_replay,0.7461467999964952,521093120,521195520,485548032,485597184,102400,522309632,3523076096,0.05,0.71875
context_1926b0e919e9f3b3bb9e_v34,context_replay,0.6355275999958394,521170944,521564160,485548032,485969920,393216,522678272,3511558144,0.05,0.640625
context_1926b0e919e9f3b3bb9e_v35,context_replay,0.664653100000578,521543680,521596928,485920768,485974016,53248,522706944,3518214144,0.05,0.625
context_1926b0e919e9f3b3bb9e_v36,context_replay,0.6184508000005735,521572352,522436608,485920768,487022592,864256,522706944,3509932032,0.05,0.609375
context_1926b0e919e9f3b3bb9e_v37,context_replay,0.6498748000012711,521572352,521936896,485920768,487034880,364544,522706944,3518656512,0.05,0.59375
context_1926b0e919e9f3b3bb9e_v38,context_replay,0.6231155000132276,521572352,522366976,485920768,487030784,794624,522706944,3518455808,0.05,0.609375
context_1926b0e919e9f3b3bb9e_v39,context_replay,0.6735696999967331,521572352,522711040,485920768,487071744,1138688,522772480,3512889344,0.05,0.65625
context_1926b0e919e9f3b3bb9e_v4,context_replay,0.6466179999988526,519053312,520192000,483168256,484315136,1138688,520466432,3526463488,0.05,0.609375
context_1926b0e919e9f3b3bb9e_v40,context_replay,0.670984700002009,521650176,522035200,486195200,486621184,385024,523145216,3507724288,0.05,0.671875
context_1926b0e919e9f3b3bb9e_v41,context_replay,0.704269399997429,522014720,522035200,486567936,486617088,20480,523149312,3483095040,0.05,0.65625
context_1926b0e919e9f3b3bb9e_v42,context_replay,0.6184462999954121,522014720,522035200,486567936,486617088,20480,523149312,3500695552,0.05,0.578125
context_1926b0e919e9f3b3bb9e_v5,context_replay,0.00280840000777971,519331840,519348224,483168256,483201024,16384,520466432,3546357760,0.05,0.0
context_1926b0e919e9f3b3bb9e_v6,context_replay,0.7558188999973936,519331840,519585792,483168256,484270080,253952,520482816,3533488128,0.05,0.734375
context_1926b0e919e9f3b3bb9e_v7,context_replay,0.661538100001053,519352320,519938048,483434496,484536320,585728,520749056,3536326656,0.05,0.640625
context_1926b0e919e9f3b3bb9e_v8,context_replay,0.0029903999966336414,519614464,519630848,483434496,483467264,16384,520749056,3543474176,0.05,0.0
context_1926b0e919e9f3b3bb9e_v9,context_replay,0.6921225999976741,519614464,519643136,483434496,483491840,28672,520749056,3527442432,0.05,0.6875
context_1a4e8a821f98be5ac3c1_v0,context_replay,0.6687529999908293,476688384,477130752,438444032,439566336,442368,484126720,4038078464,0.05,0.640625
context_1a4e8a821f98be5ac3c1_v1,context_replay,0.0025344000023324043,476688384,476704768,438444032,438476800,16384,484126720,4046082048,0.05,0.015625
context_1a4e8a821f98be5ac3c1_v10,context_replay,0.0025929999974323437,476844032,476860416,438710272,438743040,16384,484126720,4055719936,0.05,0.015625
context_1a4e8a821f98be5ac3c1_v11,context_replay,0.6747321000002557,476999680,478236672,438976512,440090624,1236992,484126720,4045045760,0.05,0.65625
context_1a4e8a821f98be5ac3c1_v12,context_replay,0.0029580000118585303,477356032,477372416,438976512,439009280,16384,484126720,4078919680,0.05,0.0
context_1a4e8a821f98be5ac3c1_v13,context_replay,0.6878505000058794,477360128,477720576,438976512,440102912,360448,484126720,4070068224,0.05,0.640625
context_1a4e8a821f98be5ac3c1_v14,context_replay,0.003150200005620718,477360128,477376512,438976512,439009280,16384,484126720,4082925568,0.05,0.0
context_1a4e8a821f98be5ac3c1_v15,context_replay,0.660859800002072,477360128,477380608,438976512,439025664,20480,484126720,4061552640,0.05,0.59375
context_1a4e8a821f98be5ac3c1_v16,context_replay,0.00266320000810083,477360128,477376512,438976512,439009280,16384,484126720,4067233792,0.05,0.0
context_1a4e8a821f98be5ac3c1_v17,context_replay,0.7308673999941675,477360128,477446144,438976512,439025664,86016,484126720,4049510400,0.05,0.765625
context_1a4e8a821f98be5ac3c1_v18,context_replay,0.002887800001190044,477433856,477450240,439242752,439275520,16384,484126720,4048093184,0.05,0.0
context_1a4e8a821f98be5ac3c1_v19,context_replay,0.7043350000021746,477433856,478138368,439242752,440356864,704512,484126720,4017336320,0.05,0.6875
context_1a4e8a821f98be5ac3c1_v2,context_replay,0.0024307999992743134,476688384,476704768,438444032,438476800,16384,484126720,4037304320,0.05,0.0
context_1a4e8a821f98be5ac3c1_v20,context_replay,0.0035033000021940097,477691904,477708288,439242752,439275520,16384,484126720,4047945728,0.05,0.015625
context_1a4e8a821f98be5ac3c1_v21,context_replay,0.6519289999996545,477691904,478191616,439242752,440352768,499712,484126720,4041478144,0.05,0.625
context_1a4e8a821f98be5ac3c1_v22,context_replay,0.0029611999925691634,477761536,477761536,439242752,439242752,0,484126720,4052340736,0.05,0.0
context_1a4e8a821f98be5ac3c1_v23,context_replay,0.6746784999995725,477765632,478121984,439513088,439570432,356352,484126720,4019318784,0.05,0.609375
context_1a4e8a821f98be5ac3c1_v24,context_replay,0.0024924000026658177,478093312,478109696,439513088,439545856,16384,484126720,4013658112,0.05,0.0
context_1a4e8a821f98be5ac3c1_v25,context_replay,0.6472418000048492,478093312,478523392,439513088,440614912,430080,484126720,4022423552,0.05,0.640625
context_1a4e8a821f98be5ac3c1_v26,context_replay,0.775553299987223,478093312,478756864,439513088,440623104,663552,484126720,4016631808,0.05,0.703125
context_1a4e8a821f98be5ac3c1_v27,context_replay,0.6482574999972712,478158848,478179328,439513088,439562240,20480,484126720,4020387840,0.05,0.625
context_1a4e8a821f98be5ac3c1_v28,context_replay,0.6797197999985656,478162944,479268864,439779328,440905728,1105920,484126720,4017770496,0.05,0.65625
context_1a4e8a821f98be5ac3c1_v29,context_replay,0.6488768999988679,478425088,479096832,439779328,440901632,671744,484126720,4015005696,0.05,0.640625
context_1a4e8a821f98be5ac3c1_v3,context_replay,0.003056400004425086,476688384,476704768,438444032,438476800,16384,484126720,4043538432,0.05,0.0
context_1a4e8a821f98be5ac3c1_v30,context_replay,0.6688884000031976,478429184,479506432,439779328,440889344,1077248,484126720,4006752256,0.05,0.578125
context_1a4e8a821f98be5ac3c1_v31,context_replay,0.664178200007882,478429184,478830592,439779328,440893440,401408,484126720,3994226688,0.05,0.625
context_1a4e8a821f98be5ac3c1_v32,context_replay,0.7495115999918198,478429184,479420416,439779328,440881152,991232,484126720,3989278720,0.05,0.75
context_1a4e8a821f98be5ac3c1_v33,context_replay,0.8012759999983246,478429184,478724096,439779328,440893440,294912,484126720,3995004928,0.05,0.765625
context_1a4e8a821f98be5ac3c1_v34,context_replay,0.716473299995414,478494720,478523392,439779328,439840768,28672,484126720,3986014208,0.05,0.6875
context_1a4e8a821f98be5ac3c1_v35,context_replay,0.6624062999908347,478498816,479236096,440045568,441167872,737280,484126720,4008927232,0.05,0.65625
context_1a4e8a821f98be5ac3c1_v36,context_replay,0.7829635999951279,478760960,478781440,440045568,440094720,20480,484126720,3994193920,0.05,0.734375
context_1a4e8a821f98be5ac3c1_v37,context_replay,0.6766455999895697,478760960,479899648,440045568,441147392,1138688,484126720,4026757120,0.05,0.65625
context_1a4e8a821f98be5ac3c1_v38,context_replay,0.8445089999877382,478826496,479182848,440045568,441155584,356352,484126720,4025344000,0.05,0.828125
context_1a4e8a821f98be5ac3c1_v39,context_replay,0.7839581000007456,478834688,479117312,440311808,440360960,282624,484126720,4020613120,0.05,0.75
context_1a4e8a821f98be5ac3c1_v4,context_replay,0.7170881000056397,476688384,477347840,438444032,439545856,659456,484126720,4028022784,0.05,0.703125
context_1a4e8a821f98be5ac3c1_v40,context_replay,0.9042727000050945,479096832,480169984,440311808,441446400,1073152,484126720,4016500736,0.05,0.8125
context_1a4e8a821f98be5ac3c1_v41,context_replay,0.6805042000050889,479096832,479571968,440311808,441413632,475136,484126720,4022341632,0.05,0.671875
context_1a4e8a821f98be5ac3c1_v42,context_replay,0.6304630000086036,479096832,479703040,440311808,441413632,606208,484126720,4021235712,0.05,0.625
context_1a4e8a821f98be5ac3c1_v5,context_replay,0.6758848000026774,476692480,476794880,438444032,438509568,102400,484126720,4040814592,0.05,0.65625
context_1a4e8a821f98be5ac3c1_v6,context_replay,0.7044089999981225,476758016,477351936,438444032,439545856,593920,484126720,4032741376,0.05,0.6875
context_1a4e8a821f98be5ac3c1_v7,context_replay,0.6773409000015818,476758016,477650944,438444032,439545856,892928,484126720,4004667392,0.05,0.65625
context_1a4e8a821f98be5ac3c1_v8,context_replay,0.003371700004208833,476758016,476774400,438444032,438476800,16384,484126720,4051988480,0.05,0.0
context_1a4e8a821f98be5ac3c1_v9,context_replay,0.7436978000041563,476758016,477663232,438444032,439558144,905216,484126720,4046913536,0.05,0.734375
context_1ed0b85aa5792f30aefd_v0,context_replay,0.6880523999861907,535543808,536297472,498860032,499961856,753664,536678400,3530317824,0.05,0.671875
