role,candidate_id,family,severity,channel,n_events,n_detected,recall
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,availability_only,41,41,1.0
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,numerical_only,41,11,0.2682926829268293
inner0_selection,c0000_f5146f1247fa,random_missing,0.5,combined,41,40,0.975609756097561
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,availability_only,58,58,1.0
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,numerical_only,58,17,0.29310344827586204
inner0_selection,c0000_f5146f1247fa,random_missing,1.0,combined,58,57,0.9827586206896551
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,availability_only,84,84,1.0
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,numerical_only,84,23,0.27380952380952384
inner0_selection,c0000_f5146f1247fa,random_missing,2.0,combined,84,84,1.0
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,availability_only,99,99,1.0
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,numerical_only,99,32,0.32323232323232326
inner0_selection,c0000_f5146f1247fa,block_missing,0.5,combined,99,93,0.9393939393939394
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,availability_only,100,100,1.0
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,numerical_only,100,35,0.35
inner0_selection,c0000_f5146f1247fa,block_missing,1.0,combined,100,97,0.97
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,availability_only,100,100,1.0
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,numerical_only,100,31,0.31
inner0_selection,c0000_f5146f1247fa,block_missing,2.0,combined,100,95,0.95
inner0_selection,c0000_f5146f1247fa,stuck,0.5,availability_only,91,0,0.0
inner0_selection,c0000_f5146f1247fa,stuck,0.5,numerical_only,91,30,0.32967032967032966
inner0_selection,c0000_f5146f1247fa,stuck,0.5,combined,91,30,0.32967032967032966
inner0_selection,c0000_f5146f1247fa,stuck,1.0,availability_only,96,0,0.0
inner0_selection,c0000_f5146f1247fa,stuck,1.0,numerical_only,96,25,0.2604166666666667
inner0_selection,c0000_f5146f1247fa,stuck,1.0,combined,96,25,0.2604166666666667
inner0_selection,c0000_f5146f1247fa,stuck,2.0,availability_only,94,0,0.0
inner0_selection,c0000_f5146f1247fa,stuck,2.0,numerical_only,94,29,0.30851063829787234
inner0_selection,c0000_f5146f1247fa,stuck,2.0,combined,94,29,0.30851063829787234
inner0_selection,c0000_f5146f1247fa,dropout,0.5,availability_only,96,0,0.0
inner0_selection,c0000_f5146f1247fa,dropout,0.5,numerical_only,96,94,0.9791666666666666
inner0_selection,c0000_f5146f1247fa,dropout,0.5,combined,96,94,0.9791666666666666
inner0_selection,c0000_f5146f1247fa,dropout,1.0,availability_only,97,0,0.0
inner0_selection,c0000_f5146f1247fa,dropout,1.0,numerical_only,97,96,0.9896907216494846
inner0_selection,c0000_f5146f1247fa,dropout,1.0,combined,97,96,0.9896907216494846
inner0_selection,c0000_f5146f1247fa,dropout,2.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,dropout,2.0,numerical_only,95,87,0.9157894736842105
inner0_selection,c0000_f5146f1247fa,dropout,2.0,combined,95,87,0.9157894736842105
inner0_selection,c0000_f5146f1247fa,bias,0.5,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,bias,0.5,numerical_only,95,35,0.3684210526315789
inner0_selection,c0000_f5146f1247fa,bias,0.5,combined,95,35,0.3684210526315789
inner0_selection,c0000_f5146f1247fa,bias,1.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,bias,1.0,numerical_only,95,57,0.6
inner0_selection,c0000_f5146f1247fa,bias,1.0,combined,95,57,0.6
inner0_selection,c0000_f5146f1247fa,bias,2.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,bias,2.0,numerical_only,95,75,0.7894736842105263
inner0_selection,c0000_f5146f1247fa,bias,2.0,combined,95,75,0.7894736842105263
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,numerical_only,95,39,0.4105263157894737
inner0_selection,c0000_f5146f1247fa,level_shift,0.5,combined,95,39,0.4105263157894737
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,numerical_only,95,53,0.5578947368421052
inner0_selection,c0000_f5146f1247fa,level_shift,1.0,combined,95,53,0.5578947368421052
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,numerical_only,95,70,0.7368421052631579
inner0_selection,c0000_f5146f1247fa,level_shift,2.0,combined,95,70,0.7368421052631579
inner0_selection,c0000_f5146f1247fa,drift,0.5,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,drift,0.5,numerical_only,95,28,0.29473684210526313
inner0_selection,c0000_f5146f1247fa,drift,0.5,combined,95,28,0.29473684210526313
inner0_selection,c0000_f5146f1247fa,drift,1.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,drift,1.0,numerical_only,95,41,0.43157894736842106
inner0_selection,c0000_f5146f1247fa,drift,1.0,combined,95,41,0.43157894736842106
inner0_selection,c0000_f5146f1247fa,drift,2.0,availability_only,95,0,0.0
inner0_selection,c0000_f5146f1247fa,drift,2.0,numerical_only,95,62,0.6526315789473685
inner0_selection,c0000_f5146f1247fa,drift,2.0,combined,95,62,0.6526315789473685
inner0_selection,c0001_ee0570e08213,random_missing,0.5,availability_only,41,1,0.024390243902439025
inner0_selection,c0001_ee0570e08213,random_missing,0.5,numerical_only,41,2,0.04878048780487805
inner0_selection,c0001_ee0570e08213,random_missing,0.5,combined,41,6,0.14634146341463414
inner0_selection,c0001_ee0570e08213,random_missing,1.0,availability_only,58,4,0.06896551724137931
inner0_selection,c0001_ee0570e08213,random_missing,1.0,numerical_only,58,3,0.05172413793103448
inner0_selection,c0001_ee0570e08213,random_missing,1.0,combined,58,10,0.1724137931034483
inner0_selection,c0001_ee0570e08213,random_missing,2.0,availability_only,84,11,0.13095238095238096
inner0_selection,c0001_ee0570e08213,random_missing,2.0,numerical_only,84,1,0.011904761904761904
inner0_selection,c0001_ee0570e08213,random_missing,2.0,combined,84,20,0.23809523809523808
inner0_selection,c0001_ee0570e08213,block_missing,0.5,availability_only,99,0,0.0
inner0_selection,c0001_ee0570e08213,block_missing,0.5,numerical_only,99,6,0.06060606060606061
inner0_selection,c0001_ee0570e08213,block_missing,0.5,combined,99,12,0.12121212121212122
inner0_selection,c0001_ee0570e08213,block_missing,1.0,availability_only,100,0,0.0
inner0_selection,c0001_ee0570e08213,block_missing,1.0,numerical_only,100,7,0.07
inner0_selection,c0001_ee0570e08213,block_missing,1.0,combined,100,27,0.27
inner0_selection,c0001_ee0570e08213,block_missing,2.0,availability_only,100,100,1.0
inner0_selection,c0001_ee0570e08213,block_missing,2.0,numerical_only,100,3,0.03
inner0_selection,c0001_ee0570e08213,block_missing,2.0,combined,100,97,0.97
inner0_selection,c0001_ee0570e08213,stuck,0.5,availability_only,91,0,0.0
inner0_selection,c0001_ee0570e08213,stuck,0.5,numerical_only,91,6,0.06593406593406594
inner0_selection,c0001_ee0570e08213,stuck,0.5,combined,91,6,0.06593406593406594
inner0_selection,c0001_ee0570e08213,stuck,1.0,availability_only,96,0,0.0
inner0_selection,c0001_ee0570e08213,stuck,1.0,numerical_only,96,5,0.052083333333333336
inner0_selection,c0001_ee0570e08213,stuck,1.0,combined,96,5,0.052083333333333336
inner0_selection,c0001_ee0570e08213,stuck,2.0,availability_only,94,0,0.0
inner0_selection,c0001_ee0570e08213,stuck,2.0,numerical_only,94,2,0.02127659574468085
inner0_selection,c0001_ee0570e08213,stuck,2.0,combined,94,2,0.02127659574468085
inner0_selection,c0001_ee0570e08213,dropout,0.5,availability_only,96,0,0.0
inner0_selection,c0001_ee0570e08213,dropout,0.5,numerical_only,96,16,0.16666666666666666
inner0_selection,c0001_ee0570e08213,dropout,0.5,combined,96,16,0.16666666666666666
inner0_selection,c0001_ee0570e08213,dropout,1.0,availability_only,97,0,0.0
inner0_selection,c0001_ee0570e08213,dropout,1.0,numerical_only,97,64,0.6597938144329897
inner0_selection,c0001_ee0570e08213,dropout,1.0,combined,97,64,0.6597938144329897
inner0_selection,c0001_ee0570e08213,dropout,2.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,dropout,2.0,numerical_only,95,68,0.7157894736842105
inner0_selection,c0001_ee0570e08213,dropout,2.0,combined,95,68,0.7157894736842105
inner0_selection,c0001_ee0570e08213,bias,0.5,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,bias,0.5,numerical_only,95,7,0.07368421052631578
inner0_selection,c0001_ee0570e08213,bias,0.5,combined,95,7,0.07368421052631578
inner0_selection,c0001_ee0570e08213,bias,1.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,bias,1.0,numerical_only,95,12,0.12631578947368421
inner0_selection,c0001_ee0570e08213,bias,1.0,combined,95,12,0.12631578947368421
inner0_selection,c0001_ee0570e08213,bias,2.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,bias,2.0,numerical_only,95,18,0.18947368421052632
inner0_selection,c0001_ee0570e08213,bias,2.0,combined,95,18,0.18947368421052632
inner0_selection,c0001_ee0570e08213,level_shift,0.5,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,level_shift,0.5,numerical_only,95,10,0.10526315789473684
inner0_selection,c0001_ee0570e08213,level_shift,0.5,combined,95,10,0.10526315789473684
inner0_selection,c0001_ee0570e08213,level_shift,1.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,level_shift,1.0,numerical_only,95,14,0.14736842105263157
inner0_selection,c0001_ee0570e08213,level_shift,1.0,combined,95,14,0.14736842105263157
inner0_selection,c0001_ee0570e08213,level_shift,2.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,level_shift,2.0,numerical_only,95,20,0.21052631578947367
inner0_selection,c0001_ee0570e08213,level_shift,2.0,combined,95,20,0.21052631578947367
inner0_selection,c0001_ee0570e08213,drift,0.5,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,drift,0.5,numerical_only,95,8,0.08421052631578947
inner0_selection,c0001_ee0570e08213,drift,0.5,combined,95,8,0.08421052631578947
inner0_selection,c0001_ee0570e08213,drift,1.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,drift,1.0,numerical_only,95,14,0.14736842105263157
inner0_selection,c0001_ee0570e08213,drift,1.0,combined,95,14,0.14736842105263157
inner0_selection,c0001_ee0570e08213,drift,2.0,availability_only,95,0,0.0
inner0_selection,c0001_ee0570e08213,drift,2.0,numerical_only,95,17,0.17894736842105263
inner0_selection,c0001_ee0570e08213,drift,2.0,combined,95,17,0.17894736842105263
inner0_selection,c0002_fa76e087b17d,random_missing,0.5,availability_only,41,0,0.0
inner0_selection,c0002_fa76e087b17d,random_missing,0.5,numerical_only,41,3,0.07317073170731707
inner0_selection,c0002_fa76e087b17d,random_missing,0.5,combined,41,4,0.0975609756097561
inner0_selection,c0002_fa76e087b17d,random_missing,1.0,availability_only,58,0,0.0
inner0_selection,c0002_fa76e087b17d,random_missing,1.0,numerical_only,58,4,0.06896551724137931
inner0_selection,c0002_fa76e087b17d,random_missing,1.0,combined,58,7,0.1206896551724138
inner0_selection,c0002_fa76e087b17d,random_missing,2.0,availability_only,84,1,0.011904761904761904
inner0_selection,c0002_fa76e087b17d,random_missing,2.0,numerical_only,84,2,0.023809523809523808
inner0_selection,c0002_fa76e087b17d,random_missing,2.0,combined,84,12,0.14285714285714285
inner0_selection,c0002_fa76e087b17d,block_missing,0.5,availability_only,99,0,0.0
inner0_selection,c0002_fa76e087b17d,block_missing,0.5,numerical_only,99,7,0.0707070707070707
inner0_selection,c0002_fa76e087b17d,block_missing,0.5,combined,99,12,0.12121212121212122
inner0_selection,c0002_fa76e087b17d,block_missing,1.0,availability_only,100,0,0.0
inner0_selection,c0002_fa76e087b17d,block_missing,1.0,numerical_only,100,3,0.03
inner0_selection,c0002_fa76e087b17d,block_missing,1.0,combined,100,21,0.21
inner0_selection,c0002_fa76e087b17d,block_missing,2.0,availability_only,100,100,1.0
inner0_selection,c0002_fa76e087b17d,block_missing,2.0,numerical_only,100,0,0.0
inner0_selection,c0002_fa76e087b17d,block_missing,2.0,combined,100,98,0.98
inner0_selection,c0002_fa76e087b17d,stuck,0.5,availability_only,91,0,0.0
inner0_selection,c0002_fa76e087b17d,stuck,0.5,numerical_only,91,5,0.054945054945054944
inner0_selection,c0002_fa76e087b17d,stuck,0.5,combined,91,5,0.054945054945054944
inner0_selection,c0002_fa76e087b17d,stuck,1.0,availability_only,96,0,0.0
inner0_selection,c0002_fa76e087b17d,stuck,1.0,numerical_only,96,5,0.052083333333333336
inner0_selection,c0002_fa76e087b17d,stuck,1.0,combined,96,5,0.052083333333333336
inner0_selection,c0002_fa76e087b17d,stuck,2.0,availability_only,94,0,0.0
inner0_selection,c0002_fa76e087b17d,stuck,2.0,numerical_only,94,1,0.010638297872340425
inner0_selection,c0002_fa76e087b17d,stuck,2.0,combined,94,1,0.010638297872340425
inner0_selection,c0002_fa76e087b17d,dropout,0.5,availability_only,96,0,0.0
inner0_selection,c0002_fa76e087b17d,dropout,0.5,numerical_only,96,14,0.14583333333333334
inner0_selection,c0002_fa76e087b17d,dropout,0.5,combined,96,14,0.14583333333333334
inner0_selection,c0002_fa76e087b17d,dropout,1.0,availability_only,97,0,0.0
inner0_selection,c0002_fa76e087b17d,dropout,1.0,numerical_only,97,22,0.2268041237113402
inner0_selection,c0002_fa76e087b17d,dropout,1.0,combined,97,22,0.2268041237113402
inner0_selection,c0002_fa76e087b17d,dropout,2.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,dropout,2.0,numerical_only,95,68,0.7157894736842105
inner0_selection,c0002_fa76e087b17d,dropout,2.0,combined,95,68,0.7157894736842105
inner0_selection,c0002_fa76e087b17d,bias,0.5,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,bias,0.5,numerical_only,95,5,0.05263157894736842
inner0_selection,c0002_fa76e087b17d,bias,0.5,combined,95,5,0.05263157894736842
inner0_selection,c0002_fa76e087b17d,bias,1.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,bias,1.0,numerical_only,95,12,0.12631578947368421
inner0_selection,c0002_fa76e087b17d,bias,1.0,combined,95,12,0.12631578947368421
inner0_selection,c0002_fa76e087b17d,bias,2.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,bias,2.0,numerical_only,95,8,0.08421052631578947
inner0_selection,c0002_fa76e087b17d,bias,2.0,combined,95,8,0.08421052631578947
inner0_selection,c0002_fa76e087b17d,level_shift,0.5,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,level_shift,0.5,numerical_only,95,11,0.11578947368421053
inner0_selection,c0002_fa76e087b17d,level_shift,0.5,combined,95,11,0.11578947368421053
inner0_selection,c0002_fa76e087b17d,level_shift,1.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,level_shift,1.0,numerical_only,95,10,0.10526315789473684
inner0_selection,c0002_fa76e087b17d,level_shift,1.0,combined,95,10,0.10526315789473684
inner0_selection,c0002_fa76e087b17d,level_shift,2.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,level_shift,2.0,numerical_only,95,18,0.18947368421052632
inner0_selection,c0002_fa76e087b17d,level_shift,2.0,combined,95,18,0.18947368421052632
inner0_selection,c0002_fa76e087b17d,drift,0.5,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,drift,0.5,numerical_only,95,6,0.06315789473684211
inner0_selection,c0002_fa76e087b17d,drift,0.5,combined,95,6,0.06315789473684211
inner0_selection,c0002_fa76e087b17d,drift,1.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,drift,1.0,numerical_only,95,9,0.09473684210526316
inner0_selection,c0002_fa76e087b17d,drift,1.0,combined,95,9,0.09473684210526316
inner0_selection,c0002_fa76e087b17d,drift,2.0,availability_only,95,0,0.0
inner0_selection,c0002_fa76e087b17d,drift,2.0,numerical_only,95,12,0.12631578947368421
inner0_selection,c0002_fa76e087b17d,drift,2.0,combined,95,12,0.12631578947368421
inner0_selection,c0012_23099bed3753,random_missing,0.5,availability_only,41,41,1.0
inner0_selection,c0012_23099bed3753,random_missing,0.5,numerical_only,41,8,0.1951219512195122
inner0_selection,c0012_23099bed3753,random_missing,0.5,combined,41,41,1.0
inner0_selection,c0012_23099bed3753,random_missing,1.0,availability_only,58,58,1.0
inner0_selection,c0012_23099bed3753,random_missing,1.0,numerical_only,58,9,0.15517241379310345
inner0_selection,c0012_23099bed3753,random_missing,1.0,combined,58,58,1.0
inner0_selection,c0012_23099bed3753,random_missing,2.0,availability_only,84,84,1.0
inner0_selection,c0012_23099bed3753,random_missing,2.0,numerical_only,84,15,0.17857142857142858
inner0_selection,c0012_23099bed3753,random_missing,2.0,combined,84,84,1.0
inner0_selection,c0012_23099bed3753,block_missing,0.5,availability_only,99,99,1.0
inner0_selection,c0012_23099bed3753,block_missing,0.5,numerical_only,99,25,0.25252525252525254
inner0_selection,c0012_23099bed3753,block_missing,0.5,combined,99,95,0.9595959595959596
inner0_selection,c0012_23099bed3753,block_missing,1.0,availability_only,100,100,1.0
inner0_selection,c0012_23099bed3753,block_missing,1.0,numerical_only,100,24,0.24
inner0_selection,c0012_23099bed3753,block_missing,1.0,combined,100,98,0.98
inner0_selection,c0012_23099bed3753,block_missing,2.0,availability_only,100,100,1.0
inner0_selection,c0012_23099bed3753,block_missing,2.0,numerical_only,100,20,0.2
inner0_selection,c0012_23099bed3753,block_missing,2.0,combined,100,97,0.97
inner0_selection,c0012_23099bed3753,stuck,0.5,availability_only,91,0,0.0
inner0_selection,c0012_23099bed3753,stuck,0.5,numerical_only,91,16,0.17582417582417584
inner0_selection,c0012_23099bed3753,stuck,0.5,combined,91,16,0.17582417582417584
inner0_selection,c0012_23099bed3753,stuck,1.0,availability_only,96,0,0.0
inner0_selection,c0012_23099bed3753,stuck,1.0,numerical_only,96,18,0.1875
inner0_selection,c0012_23099bed3753,stuck,1.0,combined,96,18,0.1875
inner0_selection,c0012_23099bed3753,stuck,2.0,availability_only,94,0,0.0
inner0_selection,c0012_23099bed3753,stuck,2.0,numerical_only,94,22,0.23404255319148937
inner0_selection,c0012_23099bed3753,stuck,2.0,combined,94,22,0.23404255319148937
inner0_selection,c0012_23099bed3753,dropout,0.5,availability_only,96,0,0.0
inner0_selection,c0012_23099bed3753,dropout,0.5,numerical_only,96,96,1.0
inner0_selection,c0012_23099bed3753,dropout,0.5,combined,96,96,1.0
inner0_selection,c0012_23099bed3753,dropout,1.0,availability_only,97,0,0.0
inner0_selection,c0012_23099bed3753,dropout,1.0,numerical_only,97,97,1.0
inner0_selection,c0012_23099bed3753,dropout,1.0,combined,97,97,1.0
inner0_selection,c0012_23099bed3753,dropout,2.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,dropout,2.0,numerical_only,95,89,0.9368421052631579
inner0_selection,c0012_23099bed3753,dropout,2.0,combined,95,89,0.9368421052631579
inner0_selection,c0012_23099bed3753,bias,0.5,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,bias,0.5,numerical_only,95,27,0.28421052631578947
inner0_selection,c0012_23099bed3753,bias,0.5,combined,95,27,0.28421052631578947
inner0_selection,c0012_23099bed3753,bias,1.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,bias,1.0,numerical_only,95,44,0.4631578947368421
inner0_selection,c0012_23099bed3753,bias,1.0,combined,95,44,0.4631578947368421
inner0_selection,c0012_23099bed3753,bias,2.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,bias,2.0,numerical_only,95,67,0.7052631578947368
inner0_selection,c0012_23099bed3753,bias,2.0,combined,95,67,0.7052631578947368
inner0_selection,c0012_23099bed3753,level_shift,0.5,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,level_shift,0.5,numerical_only,95,28,0.29473684210526313
inner0_selection,c0012_23099bed3753,level_shift,0.5,combined,95,28,0.29473684210526313
inner0_selection,c0012_23099bed3753,level_shift,1.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,level_shift,1.0,numerical_only,95,43,0.45263157894736844
inner0_selection,c0012_23099bed3753,level_shift,1.0,combined,95,43,0.45263157894736844
inner0_selection,c0012_23099bed3753,level_shift,2.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,level_shift,2.0,numerical_only,95,62,0.6526315789473685
inner0_selection,c0012_23099bed3753,level_shift,2.0,combined,95,62,0.6526315789473685
inner0_selection,c0012_23099bed3753,drift,0.5,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,drift,0.5,numerical_only,95,17,0.17894736842105263
inner0_selection,c0012_23099bed3753,drift,0.5,combined,95,17,0.17894736842105263
inner0_selection,c0012_23099bed3753,drift,1.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,drift,1.0,numerical_only,95,34,0.35789473684210527
inner0_selection,c0012_23099bed3753,drift,1.0,combined,95,34,0.35789473684210527
inner0_selection,c0012_23099bed3753,drift,2.0,availability_only,95,0,0.0
inner0_selection,c0012_23099bed3753,drift,2.0,numerical_only,95,57,0.6
inner0_selection,c0012_23099bed3753,drift,2.0,combined,95,57,0.6
inner0_selection,c0013_a21278d4e492,random_missing,0.5,availability_only,41,1,0.024390243902439025
inner0_selection,c0013_a21278d4e492,random_missing,0.5,numerical_only,41,1,0.024390243902439025
inner0_selection,c0013_a21278d4e492,random_missing,0.5,combined,41,4,0.0975609756097561
inner0_selection,c0013_a21278d4e492,random_missing,1.0,availability_only,58,4,0.06896551724137931
inner0_selection,c0013_a21278d4e492,random_missing,1.0,numerical_only,58,0,0.0
inner0_selection,c0013_a21278d4e492,random_missing,1.0,combined,58,5,0.08620689655172414
inner0_selection,c0013_a21278d4e492,random_missing,2.0,availability_only,84,11,0.13095238095238096
inner0_selection,c0013_a21278d4e492,random_missing,2.0,numerical_only,84,1,0.011904761904761904
inner0_selection,c0013_a21278d4e492,random_missing,2.0,combined,84,17,0.20238095238095238
inner0_selection,c0013_a21278d4e492,block_missing,0.5,availability_only,99,0,0.0
inner0_selection,c0013_a21278d4e492,block_missing,0.5,numerical_only,99,5,0.050505050505050504
inner0_selection,c0013_a21278d4e492,block_missing,0.5,combined,99,8,0.08080808080808081
inner0_selection,c0013_a21278d4e492,block_missing,1.0,availability_only,100,0,0.0
inner0_selection,c0013_a21278d4e492,block_missing,1.0,numerical_only,100,0,0.0
inner0_selection,c0013_a21278d4e492,block_missing,1.0,combined,100,14,0.14
inner0_selection,c0013_a21278d4e492,block_missing,2.0,availability_only,100,100,1.0
inner0_selection,c0013_a21278d4e492,block_missing,2.0,numerical_only,100,3,0.03
inner0_selection,c0013_a21278d4e492,block_missing,2.0,combined,100,99,0.99
inner0_selection,c0013_a21278d4e492,stuck,0.5,availability_only,91,0,0.0
inner0_selection,c0013_a21278d4e492,stuck,0.5,numerical_only,91,2,0.02197802197802198
inner0_selection,c0013_a21278d4e492,stuck,0.5,combined,91,2,0.02197802197802198
inner0_selection,c0013_a21278d4e492,stuck,1.0,availability_only,96,0,0.0
inner0_selection,c0013_a21278d4e492,stuck,1.0,numerical_only,96,3,0.03125
inner0_selection,c0013_a21278d4e492,stuck,1.0,combined,96,3,0.03125
inner0_selection,c0013_a21278d4e492,stuck,2.0,availability_only,94,0,0.0
inner0_selection,c0013_a21278d4e492,stuck,2.0,numerical_only,94,2,0.02127659574468085
inner0_selection,c0013_a21278d4e492,stuck,2.0,combined,94,2,0.02127659574468085
inner0_selection,c0013_a21278d4e492,dropout,0.5,availability_only,96,0,0.0
inner0_selection,c0013_a21278d4e492,dropout,0.5,numerical_only,96,6,0.0625
inner0_selection,c0013_a21278d4e492,dropout,0.5,combined,96,6,0.0625
inner0_selection,c0013_a21278d4e492,dropout,1.0,availability_only,97,0,0.0
inner0_selection,c0013_a21278d4e492,dropout,1.0,numerical_only,97,63,0.6494845360824743
inner0_selection,c0013_a21278d4e492,dropout,1.0,combined,97,63,0.6494845360824743
inner0_selection,c0013_a21278d4e492,dropout,2.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,dropout,2.0,numerical_only,95,70,0.7368421052631579
inner0_selection,c0013_a21278d4e492,dropout,2.0,combined,95,70,0.7368421052631579
inner0_selection,c0013_a21278d4e492,bias,0.5,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,bias,0.5,numerical_only,95,6,0.06315789473684211
inner0_selection,c0013_a21278d4e492,bias,0.5,combined,95,6,0.06315789473684211
inner0_selection,c0013_a21278d4e492,bias,1.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,bias,1.0,numerical_only,95,3,0.031578947368421054
inner0_selection,c0013_a21278d4e492,bias,1.0,combined,95,3,0.031578947368421054
inner0_selection,c0013_a21278d4e492,bias,2.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,bias,2.0,numerical_only,95,12,0.12631578947368421
inner0_selection,c0013_a21278d4e492,bias,2.0,combined,95,12,0.12631578947368421
inner0_selection,c0013_a21278d4e492,level_shift,0.5,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,level_shift,0.5,numerical_only,95,5,0.05263157894736842
inner0_selection,c0013_a21278d4e492,level_shift,0.5,combined,95,5,0.05263157894736842
inner0_selection,c0013_a21278d4e492,level_shift,1.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,level_shift,1.0,numerical_only,95,7,0.07368421052631578
inner0_selection,c0013_a21278d4e492,level_shift,1.0,combined,95,7,0.07368421052631578
inner0_selection,c0013_a21278d4e492,level_shift,2.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,level_shift,2.0,numerical_only,95,17,0.17894736842105263
inner0_selection,c0013_a21278d4e492,level_shift,2.0,combined,95,17,0.17894736842105263
inner0_selection,c0013_a21278d4e492,drift,0.5,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,drift,0.5,numerical_only,95,2,0.021052631578947368
inner0_selection,c0013_a21278d4e492,drift,0.5,combined,95,2,0.021052631578947368
inner0_selection,c0013_a21278d4e492,drift,1.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,drift,1.0,numerical_only,95,4,0.042105263157894736
inner0_selection,c0013_a21278d4e492,drift,1.0,combined,95,4,0.042105263157894736
inner0_selection,c0013_a21278d4e492,drift,2.0,availability_only,95,0,0.0
inner0_selection,c0013_a21278d4e492,drift,2.0,numerical_only,95,10,0.10526315789473684
inner0_selection,c0013_a21278d4e492,drift,2.0,combined,95,10,0.10526315789473684
inner0_selection,c0014_54a0e1ef5720,random_missing,0.5,availability_only,41,0,0.0
inner0_selection,c0014_54a0e1ef5720,random_missing,0.5,numerical_only,41,2,0.04878048780487805
inner0_selection,c0014_54a0e1ef5720,random_missing,0.5,combined,41,3,0.07317073170731707
inner0_selection,c0014_54a0e1ef5720,random_missing,1.0,availability_only,58,0,0.0
inner0_selection,c0014_54a0e1ef5720,random_missing,1.0,numerical_only,58,0,0.0
inner0_selection,c0014_54a0e1ef5720,random_missing,1.0,combined,58,1,0.017241379310344827
inner0_selection,c0014_54a0e1ef5720,random_missing,2.0,availability_only,84,1,0.011904761904761904
inner0_selection,c0014_54a0e1ef5720,random_missing,2.0,numerical_only,84,0,0.0
inner0_selection,c0014_54a0e1ef5720,random_missing,2.0,combined,84,8,0.09523809523809523
inner0_selection,c0014_54a0e1ef5720,block_missing,0.5,availability_only,99,0,0.0
