dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,model,role,candidate_id,selected_candidate,prediction_source,group_id,aggregation,n,bias,mae,rmse,truth_mean,truth_min,truth_max,prediction_min,prediction_max,phase
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S25,within original group,212,0.08915094339622642,0.08915094339622642,0.11635177630383046,14.87547169811321,13.7,17.3,13.7,17.6,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S26,within original group,212,-0.05377358490566041,0.0575471698113207,0.08954813188742851,16.042452830188676,14.4,16.6,14.2,16.6,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S27,within original group,212,-0.041981132075471723,0.041981132075471723,0.07037634679833314,18.171698113207544,16.9,18.6,16.8,18.6,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S28,within original group,212,0.052358490566037745,0.05424528301886796,0.09085547303895393,15.939150943396228,15.5,17.6,15.5,17.8,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S29,within original group,212,0.0070754716981131826,0.035377358490565995,0.059478868928860736,15.76509433962264,15.3,16.2,15.3,16.2,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S30,within original group,212,-0.17641509433962266,0.17641509433962266,0.22674896767046737,22.166981132075477,17.1,24.3,16.6,24.2,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S31,within original group,212,0.15424528301886795,0.15896226415094347,0.2358245270262825,16.138207547169813,14.7,20.9,14.7,21.6,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S32,within original group,212,-0.0655660377358491,0.08066037735849062,0.13157249239380164,18.700471698113205,16.6,19.2,16.2,19.2,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S33,within original group,212,-0.04622641509433964,0.04622641509433964,0.0739709274864629,20.756603773584906,19.4,21.3,19.3,21.3,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,test,-1,0,saved prediction stream,P4S34,within original group,212,-0.1570754716981132,0.1570754716981132,0.21401375374599835,29.085377358490568,24.7,31.0,24.0,30.9,4.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S1,within original group,212,-0.1367924528301887,0.1367924528301887,0.190580048055879,37.09198113207547,33.1,38.6,32.6,38.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S2,within original group,212,0.19716981132075467,0.19716981132075467,0.26439678586805565,29.38915094339622,27.1,35.0,27.2,35.8,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S4,within original group,212,-0.17688679245283026,0.17688679245283026,0.23138222889637966,38.0504716981132,33.1,40.2,32.4,40.2,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S5,within original group,212,0.10471698113207545,0.13867924528301892,0.21434410704849133,32.29009433962264,31.3,36.1,31.3,36.8,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S7,within original group,212,0.15047169811320754,0.15047169811320754,0.1800157225837746,33.20141509433962,31.0,37.1,31.1,37.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S8,within original group,212,-0.1212264150943396,0.1212264150943396,0.21423404588228814,37.95377358490566,34.2,38.9,33.4,38.9,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S9,within original group,212,0.1518867924528302,0.15660377358490574,0.22549735387310782,31.14150943396227,29.7,35.9,29.7,36.5,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S10,within original group,212,0.08584905660377358,0.08584905660377358,0.10415880473475866,27.03490566037735,25.7,29.3,25.8,29.4,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S11,within original group,212,0.004716981132075538,0.00943396226415091,0.03071475584169745,25.544811320754718,25.4,25.7,25.4,25.7,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S12,within original group,212,-0.1580188679245283,0.15990566037735837,0.2185932726959467,31.310377358490566,26.6,33.0,26.1,33.0,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S13,within original group,212,-0.07499999999999996,0.07499999999999996,0.12608023800379792,38.306132075471695,36.0,38.9,35.6,38.9,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S14,within original group,212,0.20849056603773586,0.20849056603773586,0.2777945487599689,28.32311320754717,25.8,34.2,25.9,35.0,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S15,within original group,212,-0.023113207547169806,0.023113207547169806,0.05364101500313017,27.387735849056607,26.6,27.5,26.4,27.5,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S16,within original group,212,0.05849056603773586,0.05849056603773586,0.08298670045754435,25.427358490566036,24.7,27.1,24.7,27.2,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S17,within original group,212,-0.018867924528301903,0.018867924528301903,0.043437224276306974,25.239622641509435,24.8,25.6,24.8,25.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S20,within original group,212,0.03113207547169812,0.03113207547169812,0.05579612484008019,28.55990566037736,28.0,29.3,28.0,29.4,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S21,within original group,212,0.09622641509433964,0.09622641509433964,0.10639903531978634,25.23632075471698,23.5,27.5,23.6,27.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S22,within original group,212,-0.01603773584905658,0.01603773584905658,0.04004714203168131,23.949528301886783,23.6,24.2,23.5,24.2,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S23,within original group,212,-0.07688679245283023,0.07688679245283023,0.09239986931298447,25.63962264150943,24.4,27.7,24.4,27.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S26,within original group,212,0.02641509433962268,0.031132075471698054,0.055796124840080064,25.70801886792453,24.9,26.2,25.0,26.2,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S27,within original group,212,0.042452830188679264,0.042452830188679264,0.06515583641446043,23.734433962264145,23.0,24.8,23.0,24.8,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S28,within original group,212,-0.07735849056603777,0.07735849056603777,0.10279123375000941,26.064622641509438,24.0,27.1,23.7,27.1,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S29,within original group,212,0.027830188679245325,0.034433962264150915,0.05868045864182632,26.150943396226417,25.8,27.1,25.8,27.2,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S31,within original group,212,-0.2146226415094339,0.2146226415094339,0.293723653977102,36.01933962264151,29.6,38.3,28.9,38.3,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S32,within original group,212,0.2037735849056604,0.2037735849056604,0.27437751159292295,28.110849056603772,25.7,33.8,25.8,34.7,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S33,within original group,212,-0.021226415094339656,0.030660377358490566,0.06026670284409224,27.289150943396226,26.5,27.5,26.3,27.5,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S34,within original group,212,-0.035377358490566,0.035377358490566,0.09590679437634836,29.800943396226412,28.6,29.9,28.2,29.9,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S37,within original group,212,-0.004716981132075522,0.03773584905660379,0.06658800390574078,29.995283018867923,29.5,30.3,29.3,30.3,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S38,within original group,212,0.08962264150943391,0.08962264150943391,0.09905211130872965,27.28207547169811,25.6,29.4,25.7,29.5,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S39,within original group,212,-0.24905660377358485,0.24905660377358485,0.3450457995304172,36.698584905660375,29.4,39.4,28.5,39.3,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S40,within original group,212,-0.0018867924528302156,0.011320754716981293,0.03364632924552313,39.405188679245285,39.3,39.6,39.3,39.5,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S41,within original group,212,0.30000000000000004,0.30000000000000004,0.447951311370433,24.319811320754713,21.7,33.6,21.7,34.9,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S42,within original group,212,-0.0367924528301887,0.06320754716981132,0.09952718411247495,23.931603773584907,22.4,24.3,22.1,24.3,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S43,within original group,212,-0.05896226415094341,0.06839622641509432,0.21112904039499916,29.754245283018875,27.9,30.0,26.9,30.0,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S44,within original group,212,0.0,0.014150943396226617,0.03761773969316447,29.73867924528302,29.7,29.8,29.7,29.8,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S45,within original group,212,0.10707547169811324,0.10707547169811324,0.13718875579646145,25.3311320754717,23.9,28.3,23.9,28.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S46,within original group,212,-0.012264150943396232,0.012264150943396232,0.03502020979862377,23.893396226415092,23.7,24.3,23.7,24.2,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S47,within original group,212,-0.13301886792452833,0.13301886792452833,0.14730279429646667,28.46462264150944,25.3,30.8,25.1,30.8,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S49,within original group,212,0.09858490566037735,0.09858490566037735,0.11222450544618812,28.868396226415086,27.2,31.3,27.3,31.4,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S50,within original group,212,-0.18773584905660376,0.18773584905660376,0.25513592381834727,35.37311320754717,29.8,37.4,29.2,37.4,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S51,within original group,212,0.19764150943396222,0.19764150943396222,0.26750066125821986,28.429245283018865,26.2,34.2,26.3,34.9,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S52,within original group,212,-0.03537735849056606,0.03537735849056606,0.11594566066229084,29.752358490566046,28.6,29.8,28.0,29.8,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S53,within original group,212,0.08773584905660378,0.08773584905660378,0.10859306069076731,26.451415094339616,25.2,28.8,25.2,29.0,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S55,within original group,212,-0.24245283018867927,0.24245283018867927,0.3418871048355438,37.16415094339623,29.9,39.6,29.0,39.6,1.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,persistence,fit,0,0,new inference from unchanged saved final model,P1S56,within original group,212,0.25518867924528305,0.2683962264150944,0.41464920386291715,23.131603773584903,21.2,31.3,21.2,32.6,1.0
